route_id,direction,stop_name,latitude,longitude
128,HEEN,Dorp,51.099364,3.76555
128,TERUG,Dorp,51.099364,3.76555
128,TERUG,Wulverdam,51.099312,3.77083
128,TERUG,Wolfputstraat,51.098457,3.776506
128,TERUG,Zalegemstraat,51.095725,3.778189
128,TERUG,Sint-Arnoutstraat,51.091069,3.773387
128,TERUG,Edugo (Krijtekerkweg),51.085178,3.769523
128,TERUG,Krijtestraat,51.081302,3.771381
128,TERUG,Goedlevenstraat,51.077511,3.76688
128,TERUG,Zangvogellaan,51.073796,3.76961
128,TERUG,P+R Oostakker (Oudebareelstraat),51.07292,3.77563
128,TERUG,Schuurstraat,51.07017,3.77636
128,TERUG,Vinkenlaan,51.067063,3.77337
128,TERUG,Koerspleinstraat,51.066144,3.768802
128,TERUG,Nachtegaaldreef,51.06335,3.768857
128,TERUG,Jef Crickstraat,51.061787,3.761367
128,TERUG,Rozebroekstraat,51.060512,3.755902
128,TERUG,Schoolstraat,51.059171,3.749916
128,TERUG,Van Arenbergstraat,51.058116,3.745147
128,TERUG,Dampoort perron A4,51.057524,3.74094
128,TERUG,Jan van Gentstraat (Dampoortstraat),51.056816,3.735007
128,TERUG,Sint-Jorisbrug,51.057092,3.731898
128,TERUG,Sint-Jacobs perron 7,51.055846,3.727422
128,TERUG,Korenmarkt perron 3,51.05382,3.722422
128,TERUG,Poel,51.054565,3.716315
128,TERUG,Brugsepoort (Brugsepoortstraat),51.056547,3.710199
128,TERUG,Nieuwewandeling,51.054279,3.70378
128,TERUG,Einde Were,51.052974,3.699252
128,TERUG,Malem (Drongensesteenweg),51.056028,3.693326
128,TERUG,Crappéstraat,51.055492,3.688969
128,TERUG,Halfweg,51.0546,3.681923
128,TERUG,Rotonde,51.054312,3.662484
128,TERUG,Drongenplein,51.050388,3.662936
128,TERUG,Klaverdries,51.050138,3.657175
128,TERUG,Brug,51.047653,3.65038
128,TERUG,Lombaertdreef,51.044713,3.649494
128,TERUG,Station,51.046841,3.653645
128,TERUG,Oudewee,51.047406,3.644774
128,TERUG,Varendrieskouter,51.048743,3.640466
128,TERUG,Bollewerkstraat,51.048528,3.635492
128,TERUG,Varendriesstraat,51.047901,3.631148
1,HEEN,Lange Steenstraat,51.058689,3.721225
1,HEEN,Gravensteen (Geldmunt),51.057013,3.721313
1,HEEN,Korenmarkt perron 4,51.053614,3.723656
1,HEEN,Duivelsteen,51.051874,3.728116
1,HEEN,Lippensplein,51.049755,3.730446
1,HEEN,Zuid perron 2,51.048071,3.731562
1,HEEN,Vijfwindgatenstraat,51.044562,3.733537
1,HEEN,Keizerpoort (Brusselsepoortstraat),51.042547,3.738276
1,HEEN,Van Lokerenstraat,51.039632,3.74485
1,HEEN,Stelplaats,51.037232,3.749484
1,TERUG,Stelplaats,51.037212,3.749757
1,TERUG,Van Lokerenstraat,51.040121,3.744096
1,TERUG,Keizerpoort (Brusselsepoortstraat),51.042708,3.73808
1,TERUG,Vijfwindgatenstraat,51.044527,3.733705
1,TERUG,Zuid perron 1,51.048213,3.731628
1,TERUG,Lippensplein,51.05047,3.729933
1,TERUG,Duivelsteen,51.051959,3.728206
1,TERUG,Korenmarkt perron 3,51.05382,3.722422
1,TERUG,Gravensteen (Geldmunt),51.057051,3.721435
1,TERUG,Lange Steenstraat,51.058682,3.721441
2,HEEN,P+R Flanders Expo,51.024815,3.692715
2,HEEN,M. Middelares - Maalte,51.022872,3.698999
2,HEEN,Maaltebruggestraat,51.024762,3.706484
2,HEEN,Flamingostraat,51.028096,3.708092
2,HEEN,Tuinwijklaan,51.031499,3.706932
2,HEEN,Sint-Pietersstation perron 2,51.036963,3.709442
2,HEEN,Meersstraat,51.038579,3.710636
2,HEEN,Koning Albertbrug,51.042748,3.711163
2,HEEN,Bijlokehof,51.045254,3.713649
2,HEEN,Bernard Spaelaan,51.047977,3.709721
2,HEEN,Rozemarijnbrug,51.050038,3.709773
2,HEEN,Galgenberg,51.050671,3.713489
2,HEEN,Oude Houtlei,51.050279,3.717734
2,HEEN,Koophandelsplein (Zonnestraat),51.050328,3.723124
2,HEEN,Koophandelsplein (Zonnestraat),51.050359,3.721994
2,HEEN,Vogelmarkt,51.050517,3.726048
2,HEEN,Lippensplein,51.049755,3.730446
2,HEEN,Zuid perron 2,51.048071,3.731562
2,HEEN,Vijfwindgatenstraat,51.044562,3.733537
2,HEEN,Sint-Lievenspoort (Zuidpark),51.04008,3.736166
2,HEEN,P+R Ledeberg,51.037298,3.738697
2,HEEN,Ledebergplein,51.037428,3.74287
2,HEEN,Stelplaats,51.037232,3.749484
2,TERUG,Stelplaats,51.037212,3.749757
2,TERUG,Ledebergplein,51.037487,3.742097
2,TERUG,P+R Ledeberg,51.037503,3.738384
2,TERUG,Sint-Lievenspoort (Zuidpark),51.039449,3.736551
2,TERUG,Vijfwindgatenstraat,51.044527,3.733705
2,TERUG,Zuid perron 1,51.048213,3.731628
2,TERUG,Lippensplein,51.050257,3.729538
2,TERUG,Vogelmarkt,51.050634,3.726441
2,TERUG,Koophandelsplein (Zonnestraat),51.050475,3.721549
2,TERUG,Koophandelsplein (Zonnestraat),51.050378,3.723109
2,TERUG,Oude Houtlei,51.050064,3.716772
2,TERUG,Galgenberg,51.050769,3.713434
2,TERUG,Rozemarijnbrug,51.04984,3.709623
2,TERUG,Bernard Spaelaan,51.047883,3.709695
2,TERUG,Bijlokehof,51.045277,3.713611
2,TERUG,Koning Albertbrug,51.042865,3.710963
2,TERUG,Meersstraat,51.03855,3.710498
2,TERUG,Sint-Pietersstation perron 1,51.037105,3.708767
2,TERUG,Tuinwijklaan,51.031489,3.706754
2,TERUG,Flamingostraat,51.027972,3.708118
2,TERUG,Maaltebruggestraat,51.024818,3.706273
2,TERUG,M. Middelares - Maalte,51.02303,3.698673
2,TERUG,P+R Flanders Expo,51.024788,3.692716
775,HEEN,Kerkhof,50.987543,3.527754
775,HEEN,Gentpoortstraat,50.986104,3.53029
775,HEEN,Gezellelaan,50.981189,3.533506
775,HEEN,Station perron 3,50.978049,3.534163
775,HEEN,Gampelaeredreef,50.981298,3.547677
775,HEEN,Dorp,50.983269,3.558453
775,HEEN,Pontstraat,50.985388,3.568571
775,HEEN,Edekestraat,50.986469,3.573747
775,HEEN,Oudestraat,50.987948,3.581013
775,HEEN,Beekstraat,50.990024,3.590852
775,HEEN,De Vierschaar,50.998068,3.6081
775,HEEN,Broekstraat,51.001203,3.6154
775,HEEN,Overmeerspark,51.003636,3.620988
775,HEEN,Twee Dreven,51.005757,3.625924
775,HEEN,De Kroon,51.009078,3.63372
775,HEEN,Paddenhoek,51.010979,3.638107
775,HEEN,Maenhoutstraat,51.01344,3.645854
775,HEEN,Rosdamstraat,51.014852,3.653042
775,HEEN,Grand Noble,51.015868,3.658893
775,HEEN,Drie Sleutels,51.01754,3.664968
775,HEEN,Dorp,51.019745,3.66876
775,HEEN,Soenenspark,51.01811,3.671934
775,HEEN,Rubenslaan,51.019755,3.681703
775,HEEN,Bovenhove,51.022089,3.688067
775,HEEN,P+R Flanders Expo,51.023803,3.692674
775,HEEN,M. Middelares - Maalte,51.022872,3.698999
775,HEEN,Maaltebruggestraat,51.024762,3.706484
775,HEEN,Sterre (Kortrijksesteenweg),51.025651,3.709671
775,HEEN,Flamingostraat,51.028096,3.708092
775,HEEN,Tuinwijklaan,51.031499,3.706932
775,HEEN,Sint-Pietersstation perron 15,51.036479,3.709441
775,HEEN,Parkplein (Parklaan),51.034411,3.717607
775,HEEN,Fortlaan,51.034992,3.719517
775,HEEN,Ledeganckstraat,51.036985,3.722955
775,HEEN,Heuvelpoort,51.038164,3.726043
775,HEEN,Terplatenbrug,51.039025,3.731575
775,HEEN,Leeuwstraat,51.040401,3.732916
775,HEEN,Muinklaan,51.043179,3.732447
775,HEEN,Vijfwindgatenstraat,51.044527,3.733705
775,HEEN,Zuid perron 3,51.04804,3.731552
775,HEEN,Tweebruggenstraat,51.048818,3.735935
775,HEEN,Eendrachtstraat,51.050769,3.740961
775,HEEN,Eendrachtstraat,51.050618,3.740811
775,HEEN,Dampoort (Gandastraat),51.054209,3.739738
775,HEEN,Dampoort perron B1,51.057142,3.74132
775,HEEN,Halvemaanstraat,51.059396,3.745876
775,HEEN,Dienstencentrum,51.061899,3.749457
775,HEEN,Grondwetlaan,51.065447,3.753292
775,HEEN,Zavelput,51.066975,3.759254
775,HEEN,Everstraat,51.068356,3.762917
775,HEEN,Carelshof,51.070438,3.770165
775,HEEN,Oudebareelstraat,51.073188,3.776573
775,HEEN,P+R Oostakker,51.075383,3.779626
775,HEEN,Achtenkouterstraat,51.076783,3.781189
775,HEEN,Teirlinckstraat,51.079746,3.785654
775,HEEN,Eisenhowerlaan,51.082856,3.792596
775,HEEN,Sparrenlaan,51.085595,3.800185
775,HEEN,Doornikstraat,51.088292,3.807917
775,HEEN,Lichtelarestraat,51.090866,3.815275
775,HEEN,Azalealaan,51.091789,3.817909
775,HEEN,Kasseitje,51.094371,3.825757
775,HEEN,Schoolstraat,51.095188,3.828921
775,HEEN,Kerk,51.096247,3.83341
775,HEEN,Rustoord,51.096394,3.838533
775,HEEN,Sportcomplex Bosdreef,51.091651,3.842093
775,HEEN,Rozelaredreef,51.087511,3.84557
775,HEEN,Boskapellaan,51.087812,3.850097
775,HEEN,Ommegangstraat,51.087024,3.854095
775,HEEN,Tomboslaan,51.093545,3.86101
775,HEEN,Bastelare,51.093679,3.877144
775,HEEN,Station,51.086441,3.879943
775,HEEN,Bennesteeg,51.08009,3.881531
775,HEEN,Tollekenswegel,51.080676,3.890149
775,TERUG,Tollekenswegel,51.080773,3.890165
775,TERUG,Bennesteeg,51.080197,3.8815
775,TERUG,Station,51.086189,3.880213
775,TERUG,Bastelare,51.094339,3.877056
775,TERUG,Tomboslaan,51.093319,3.86059
775,TERUG,Ommegangstraat,51.087018,3.854262
775,TERUG,Boskapellaan,51.087912,3.850145
775,TERUG,Rozelaredreef,51.087569,3.84542
775,TERUG,Sportcomplex Bosdreef,51.090754,3.842844
775,TERUG,Rustoord,51.096323,3.838747
775,TERUG,Kerk,51.096788,3.834863
775,TERUG,Schoolstraat,51.095271,3.828533
775,TERUG,Kasseitje,51.094267,3.824507
775,TERUG,Azalealaan,51.092168,3.818516
775,TERUG,Lichtelarestraat,51.09057,3.813953
775,TERUG,Doornikstraat,51.088497,3.807913
775,TERUG,Sparrenlaan,51.085698,3.799958
775,TERUG,Eisenhowerlaan,51.083067,3.792539
775,TERUG,Teirlinckstraat,51.080569,3.786903
775,TERUG,Achtenkouterstraat,51.077047,3.781238
775,TERUG,P+R Oostakker,51.074274,3.778016
775,TERUG,Oudebareelstraat,51.073277,3.776316
775,TERUG,Carelshof,51.07084,3.77073
775,TERUG,Everstraat,51.068831,3.763916
775,TERUG,Zavelput,51.066713,3.758203
775,TERUG,Grondwetlaan,51.064824,3.752737
775,TERUG,Dienstencentrum,51.061995,3.749362
775,TERUG,Halvemaanstraat,51.059067,3.744795
775,TERUG,Dampoort perron A2,51.057648,3.740925
775,TERUG,Dampoort (Gandastraat),51.053586,3.739742
775,TERUG,Eendrachtstraat,51.050098,3.740084
775,TERUG,Tweebruggenstraat,51.048831,3.737383
775,TERUG,Zuid perron 4,51.047939,3.731437
775,TERUG,Vijfwindgatenstraat,51.044562,3.733537
775,TERUG,Muinklaan,51.042543,3.732634
775,TERUG,Leeuwstraat,51.039886,3.732268
775,TERUG,Terplatenbrug,51.038645,3.730555
775,TERUG,Heuvelpoort,51.03857,3.7268
775,TERUG,Ledeganckstraat,51.036906,3.722274
775,TERUG,Fortlaan,51.03524,3.719581
775,TERUG,Parkplein (Parklaan),51.034655,3.717345
775,TERUG,Sint-Pietersstation perron 5,51.036645,3.708644
775,TERUG,Tuinwijklaan,51.031489,3.706754
775,TERUG,Flamingostraat,51.027972,3.708118
775,TERUG,Sterre (Kortrijksesteenweg),51.025756,3.709463
775,TERUG,Maaltebruggestraat,51.024818,3.706273
775,TERUG,M. Middelares - Maalte,51.02303,3.698673
775,TERUG,P+R Flanders Expo,51.023974,3.692662
775,TERUG,Bovenhove,51.022166,3.688076
775,TERUG,Rubenslaan,51.019905,3.681836
775,TERUG,Soenenspark,51.018537,3.670909
775,TERUG,Dorp,51.020137,3.668632
775,TERUG,Drie Sleutels,51.017586,3.664828
775,TERUG,Grand Noble,51.016012,3.658749
775,TERUG,Rosdamstraat,51.014836,3.65192
775,TERUG,Maenhoutstraat,51.013067,3.644007
775,TERUG,Paddenhoek,51.011148,3.638068
775,TERUG,De Kroon,51.009376,3.6339
775,TERUG,Twee Dreven,51.006173,3.626363
775,TERUG,Overmeerspark,51.003909,3.621099
775,TERUG,Broekstraat,51.001606,3.615797
775,TERUG,De Vierschaar,50.99806,3.607562
775,TERUG,Beekstraat,50.990086,3.59051
775,TERUG,Oudestraat,50.988081,3.58065
775,TERUG,Edekestraat,50.986579,3.57364
775,TERUG,Pontstraat,50.985287,3.567277
775,TERUG,Dorp,50.983294,3.557927
775,TERUG,Gampelaeredreef,50.981415,3.547599
775,TERUG,Station perron 1,50.978083,3.534311
775,TERUG,Gezellelaan,50.981312,3.533691
775,TERUG,Gentpoortstraat Grammat,50.984951,3.531685
775,TERUG,Kerkhof,50.987656,3.527845
907,HEEN,Sint-Pietersstation perron 7,51.036613,3.708814
907,HEEN,VISO AHS,51.086892,3.670639
907,TERUG,VISO AHS,51.086892,3.670639
907,TERUG,Sint-Pietersstation perron 7,51.036613,3.708814
908,HEEN,Sint-Pietersstation perron 9,51.036584,3.708967
908,HEEN,Meersstraat,51.038579,3.710636
908,HEEN,Koning Albertbrug (Neermeerskaai),51.043334,3.711067
908,HEEN,Neermeerskaai,51.043579,3.70677
908,HEEN,Verenigde-Natieslaan,51.044144,3.703995
908,HEEN,Jubileumlaan,51.046474,3.706496
908,HEEN,Jubileumlaan (Verenigde-Natieslaan),51.046505,3.7065
908,HEEN,Watersportlaan,51.048111,3.699354
908,HEEN,Beneluxplein,51.049168,3.702859
908,HEEN,Overzet,51.051322,3.699335
908,HEEN,Overzet,51.051071,3.698807
908,HEEN,Einde Were,51.052974,3.699252
908,HEEN,Malem (Rooigemlaan),51.056579,3.694508
908,HEEN,Peerstraat,51.059523,3.693074
908,HEEN,Rooigem (R40),51.06424,3.696081
908,HEEN,Guislainbrug,51.065667,3.698774
908,HEEN,Westerbegraafplaats,51.067419,3.698613
908,HEEN,Vaartstraat,51.071722,3.690597
908,HEEN,Mazestraat,51.074228,3.685693
908,HEEN,Groenestaakstraat,51.078413,3.677346
908,HEEN,VISO AHS,51.086892,3.670639
908,TERUG,VISO AHS,51.086892,3.670639
908,TERUG,Groenestaakstraat,51.078357,3.677142
908,TERUG,Mazestraat,51.073758,3.686297
908,TERUG,Vaartstraat,51.071108,3.691485
908,TERUG,Guislainbrug,51.065785,3.698699
908,TERUG,Rooigem (R40),51.063055,3.694668
908,TERUG,Peerstraat,51.058841,3.692877
908,TERUG,Malem (Rooigemlaan),51.055286,3.695987
908,TERUG,Overzet,51.051716,3.698885
908,TERUG,Beneluxplein,51.049104,3.702753
908,TERUG,Watersportlaan,51.047811,3.700213
908,TERUG,Jubileumlaan (Verenigde-Natieslaan),51.04637,3.70634
908,TERUG,Verenigde-Natieslaan,51.044055,3.70394
908,TERUG,Neermeerskaai,51.043505,3.708429
908,TERUG,Koning Albertbrug (Neermeerskaai),51.043242,3.711038
908,TERUG,Meersstraat,51.03855,3.710498
908,TERUG,Sint-Pietersstation perron 9,51.036584,3.708967
909,HEEN,Rabot (Griendeplein),51.060147,3.710938
909,HEEN,Wittekaproenenplein,51.062498,3.706846
909,HEEN,Nieuwevaartbrug,51.064105,3.703298
909,HEEN,Westerbegraafplaats,51.067419,3.698613
909,HEEN,Vaartstraat,51.071722,3.690597
909,HEEN,Mazestraat,51.074228,3.685693
909,HEEN,Groenestaakstraat,51.078413,3.677346
909,HEEN,VISO AHS,51.086892,3.670639
909,TERUG,VISO AHS,51.086892,3.670639
909,TERUG,Groenestaakstraat,51.078357,3.677142
909,TERUG,Mazestraat,51.073758,3.686297
909,TERUG,Vaartstraat,51.071108,3.691485
909,TERUG,Nieuwevaartbrug,51.063979,3.703341
909,TERUG,Wittekaproenenplein,51.062466,3.706668
909,TERUG,Rabot (Griendeplein),51.059835,3.710951
785,HEEN,Kerkhof,50.987543,3.527754
785,HEEN,Gentpoortstraat,50.986104,3.53029
785,HEEN,Gezellelaan,50.981189,3.533506
785,HEEN,Station perron 3,50.978049,3.534163
785,HEEN,Gampelaeredreef,50.981298,3.547677
785,HEEN,Dorp,50.983269,3.558453
785,HEEN,Pontstraat,50.985388,3.568571
785,HEEN,Edekestraat,50.986469,3.573747
785,HEEN,Oudestraat,50.987948,3.581013
785,HEEN,Beekstraat,50.990024,3.590852
785,HEEN,De Vierschaar,50.998068,3.6081
785,HEEN,Broekstraat,51.001203,3.6154
785,HEEN,Overmeerspark,51.003636,3.620988
785,HEEN,Twee Dreven,51.005757,3.625924
785,HEEN,De Kroon,51.009078,3.63372
785,HEEN,Paddenhoek,51.010979,3.638107
785,HEEN,Maenhoutstraat,51.01344,3.645854
785,HEEN,Rosdamstraat,51.014852,3.653042
785,HEEN,Grand Noble,51.015868,3.658893
785,HEEN,Drie Sleutels,51.01754,3.664968
785,HEEN,Dorp,51.019745,3.66876
785,HEEN,Dorp,51.019707,3.668996
785,HEEN,Soenenspark,51.01811,3.671934
785,HEEN,Rubenslaan,51.019755,3.681703
785,HEEN,Bovenhove,51.022089,3.688067
785,HEEN,P+R Flanders Expo,51.023803,3.692674
785,HEEN,M. Middelares - Maalte,51.022872,3.698999
785,HEEN,Maaltebruggestraat,51.024762,3.706484
785,HEEN,Sterre (Kortrijksesteenweg),51.025651,3.709671
785,HEEN,Flamingostraat,51.028096,3.708092
785,HEEN,Tuinwijklaan,51.031499,3.706932
785,HEEN,Sint-Pietersstation perron 15,51.036479,3.709441
785,HEEN,Parkplein (Parklaan),51.034411,3.717607
785,HEEN,Fortlaan,51.034992,3.719517
785,HEEN,Ledeganckstraat,51.036985,3.722955
785,HEEN,Heuvelpoort,51.038164,3.726043
785,HEEN,Terplatenbrug,51.039025,3.731575
785,HEEN,Leeuwstraat,51.040401,3.732916
785,HEEN,Muinklaan,51.043179,3.732447
785,HEEN,Vijfwindgatenstraat,51.044527,3.733705
785,HEEN,Zuid perron 3,51.04804,3.731552
785,HEEN,Tweebruggenstraat,51.048818,3.735935
785,HEEN,Eendrachtstraat,51.050769,3.740961
785,HEEN,Eendrachtstraat,51.050618,3.740811
785,HEEN,Dampoort (Gandastraat),51.054209,3.739738
785,HEEN,Dampoort perron B1,51.057142,3.74132
785,HEEN,Halvemaanstraat,51.059396,3.745876
785,HEEN,Dienstencentrum,51.061899,3.749457
785,HEEN,Grondwetlaan,51.065447,3.753292
785,HEEN,Zavelput,51.066975,3.759254
785,HEEN,Everstraat,51.068356,3.762917
785,HEEN,Carelshof,51.070438,3.770165
785,HEEN,Oudebareelstraat,51.073188,3.776573
785,HEEN,P+R Oostakker,51.075383,3.779626
785,HEEN,Achtenkouterstraat,51.076783,3.781189
785,HEEN,Teirlinckstraat,51.079746,3.785654
785,HEEN,Eisenhowerlaan,51.082856,3.792596
785,HEEN,Sparrenlaan,51.085595,3.800185
785,HEEN,Doornikstraat,51.088292,3.807917
785,HEEN,Lichtelarestraat,51.090866,3.815275
785,HEEN,Azalealaan,51.091789,3.817909
785,HEEN,Kasseitje,51.094371,3.825757
785,HEEN,Schoolstraat,51.095188,3.828921
785,HEEN,Kerk,51.096247,3.83341
785,HEEN,Bosdreef,51.097655,3.838816
785,HEEN,Pauwstraat,51.099333,3.845635
785,HEEN,Denen,51.102321,3.858499
785,HEEN,Lozen Boer,51.105731,3.869868
785,HEEN,Eikstraat,51.107524,3.881779
785,HEEN,Zavel,51.107028,3.892464
785,HEEN,Kerk,51.107418,3.899932
785,HEEN,Doorgangstraat,51.111129,3.925694
785,HEEN,Haneweestraat,51.114577,3.950732
785,HEEN,Papestraat,51.11187,3.960778
785,HEEN,Veerstraat,51.109602,3.970724
785,HEEN,Groendreef,51.110575,3.983601
785,HEEN,Station perron 9,51.106718,3.985679
785,TERUG,Station perron 9,51.106718,3.985679
785,TERUG,Groendreef,51.1105,3.983827
785,TERUG,Veerstraat,51.109754,3.970539
785,TERUG,Papestraat,51.112108,3.960896
785,TERUG,Haneweestraat,51.114715,3.950198
785,TERUG,Doorgangstraat,51.11117,3.923345
785,TERUG,Kerk,51.107578,3.898855
785,TERUG,Zavel,51.107214,3.891608
785,TERUG,Eikstraat,51.107582,3.88012
785,TERUG,Lozen Boer,51.105921,3.869669
785,TERUG,Denen,51.102405,3.858208
785,TERUG,Pauwstraat,51.099537,3.845579
785,TERUG,Bosdreef,51.097802,3.838503
785,TERUG,Kerk,51.096788,3.834863
785,TERUG,Schoolstraat,51.095271,3.828533
785,TERUG,Kasseitje,51.094267,3.824507
785,TERUG,Azalealaan,51.092168,3.818516
785,TERUG,Lichtelarestraat,51.09057,3.813953
785,TERUG,Doornikstraat,51.088497,3.807913
785,TERUG,Sparrenlaan,51.085698,3.799958
785,TERUG,Eisenhowerlaan,51.083067,3.792539
785,TERUG,Teirlinckstraat,51.080569,3.786903
785,TERUG,Achtenkouterstraat,51.077047,3.781238
785,TERUG,P+R Oostakker,51.074274,3.778016
785,TERUG,Oudebareelstraat,51.073277,3.776316
785,TERUG,Carelshof,51.07084,3.77073
785,TERUG,Everstraat,51.068831,3.763916
785,TERUG,Zavelput,51.066713,3.758203
785,TERUG,Grondwetlaan,51.064824,3.752737
785,TERUG,Dienstencentrum,51.061995,3.749362
785,TERUG,Halvemaanstraat,51.059067,3.744795
785,TERUG,Dampoort perron A2,51.057648,3.740925
785,TERUG,Dampoort (Gandastraat),51.053586,3.739742
785,TERUG,Eendrachtstraat,51.050098,3.740084
785,TERUG,Tweebruggenstraat,51.048831,3.737383
785,TERUG,Zuid perron 4,51.047939,3.731437
785,TERUG,Vijfwindgatenstraat,51.044562,3.733537
785,TERUG,Muinklaan,51.042543,3.732634
785,TERUG,Leeuwstraat,51.039886,3.732268
785,TERUG,Terplatenbrug,51.038645,3.730555
785,TERUG,Heuvelpoort,51.03857,3.7268
785,TERUG,Ledeganckstraat,51.036906,3.722274
785,TERUG,Fortlaan,51.03524,3.719581
785,TERUG,Parkplein (Parklaan),51.034655,3.717345
785,TERUG,Sint-Pietersstation perron 5,51.036645,3.708644
785,TERUG,Tuinwijklaan,51.031489,3.706754
785,TERUG,Flamingostraat,51.027972,3.708118
785,TERUG,Sterre (Kortrijksesteenweg),51.025756,3.709463
785,TERUG,Maaltebruggestraat,51.024818,3.706273
785,TERUG,M. Middelares - Maalte,51.02303,3.698673
785,TERUG,P+R Flanders Expo,51.023974,3.692662
785,TERUG,Bovenhove,51.022166,3.688076
785,TERUG,Rubenslaan,51.019905,3.681836
785,TERUG,Soenenspark,51.018537,3.670909
785,TERUG,Dorp,51.020137,3.668632
785,TERUG,Drie Sleutels,51.017586,3.664828
785,TERUG,Grand Noble,51.016012,3.658749
785,TERUG,Rosdamstraat,51.014836,3.65192
785,TERUG,Maenhoutstraat,51.013067,3.644007
785,TERUG,Paddenhoek,51.011148,3.638068
785,TERUG,De Kroon,51.009376,3.6339
785,TERUG,Twee Dreven,51.006173,3.626363
785,TERUG,Overmeerspark,51.003909,3.621099
785,TERUG,Broekstraat,51.001606,3.615797
785,TERUG,De Vierschaar,50.99806,3.607562
785,TERUG,Beekstraat,50.990086,3.59051
785,TERUG,Oudestraat,50.988081,3.58065
785,TERUG,Edekestraat,50.986579,3.57364
785,TERUG,Pontstraat,50.985287,3.567277
785,TERUG,Dorp,50.983294,3.557927
785,TERUG,Gampelaeredreef,50.981415,3.547599
785,TERUG,Station perron 1,50.978083,3.534311
785,TERUG,Gezellelaan,50.981312,3.533691
785,TERUG,Gentpoortstraat Grammat,50.984951,3.531685
785,TERUG,Kerkhof,50.987656,3.527845
401,HEEN,Zuid perron 7,51.047509,3.731604
401,HEEN,Vijfwindgatenstraat,51.044562,3.733537
401,HEEN,Sint-Lievenspoort (Zuidpark),51.04008,3.736166
401,HEEN,P+R Ledeberg (Hundelgemsesteenweg),51.036585,3.738792
401,HEEN,Botermarkt,51.033446,3.740912
401,HEEN,Eindeke,51.028261,3.746317
401,HEEN,Koestraat,51.024637,3.749632
401,HEEN,Benoitlaan,51.022349,3.752323
401,HEEN,Van Goethemstraat,51.019536,3.753542
401,HEEN,Kerk Flora,51.018398,3.75978
401,HEEN,Merelbeke Station,51.019569,3.764503
401,HEEN,Vijverwegel,51.018509,3.766494
401,HEEN,Kon. Elisabethlaan,51.014902,3.761791
401,HEEN,Ginstdreef,51.010786,3.761378
401,HEEN,Koekoeksdreef,51.006131,3.761315
401,HEEN,Plataan,51.005101,3.751664
401,HEEN,Waterstraat,51.002364,3.751537
401,HEEN,Hebbelynckstraat,50.997682,3.748404
401,HEEN,Kerk,50.99486,3.745407
401,HEEN,Molenhoek,50.990096,3.746241
401,HEEN,Schellebellepontweg,50.983232,3.745493
401,HEEN,Smecollewegel,50.980391,3.743951
401,HEEN,Sallemeulekouter,50.976434,3.740077
401,HEEN,Kwenenbos,50.975968,3.731553
401,HEEN,Veldstraat,50.970703,3.735343
401,HEEN,Motsenstraat,50.964979,3.737538
401,HEEN,Steenbergwegel,50.963748,3.742379
401,HEEN,Pontstraat,50.966197,3.749519
401,HEEN,Dorp,50.963252,3.75355
401,HEEN,Kon. Astridlaan,50.960139,3.745888
401,HEEN,Muntestok,50.955479,3.736946
401,HEEN,Biest,50.948241,3.733952
401,HEEN,Torrekensstraat,50.942139,3.736269
401,HEEN,Bosstraat,50.932891,3.731832
401,TERUG,Bosstraat,50.932759,3.733002
401,TERUG,Torrekensstraat,50.942222,3.736444
401,TERUG,Biest,50.948109,3.734351
401,TERUG,Muntestok,50.955327,3.73687
401,TERUG,Kon. Astridlaan,50.960149,3.746235
401,TERUG,Dorp,50.9634,3.753709
401,TERUG,Pontstraat,50.966264,3.74966
401,TERUG,Steenbergwegel,50.963849,3.74232
401,TERUG,Motsenstraat,50.965019,3.737746
401,TERUG,Veldstraat,50.970603,3.735512
401,TERUG,Kwenenbos,50.975846,3.731466
401,TERUG,Sallemeulekouter,50.976574,3.740458
401,TERUG,Smecollewegel,50.980588,3.74434
401,TERUG,Schellebellepontweg,50.983935,3.745805
401,TERUG,Molenhoek,50.990385,3.7465
401,TERUG,Kerk,50.994541,3.745689
401,TERUG,Hebbelynckstraat,50.996974,3.747854
401,TERUG,Waterstraat,51.002312,3.75172
401,TERUG,Plataan,51.005354,3.751921
401,TERUG,Koekoeksdreef,51.007301,3.762126
401,TERUG,Ginstdreef,51.01067,3.761603
401,TERUG,Kon. Elisabethlaan,51.014487,3.761859
401,TERUG,Vijverwegel,51.018077,3.766836
401,TERUG,Merelbeke Station,51.019674,3.764558
401,TERUG,Kerk Flora,51.018564,3.759081
401,TERUG,Van Goethemstraat,51.019764,3.753617
401,TERUG,Benoitlaan,51.022505,3.752536
401,TERUG,Benoitlaan,51.021702,3.752945
401,TERUG,Koestraat,51.024821,3.749595
401,TERUG,Eindeke,51.028446,3.746386
401,TERUG,Botermarkt,51.033663,3.740848
401,TERUG,P+R Ledeberg (Hundelgemsesteenweg),51.036643,3.739005
401,TERUG,P+R Ledeberg,51.037503,3.738384
401,TERUG,Sint-Lievenspoort (Zuidpark),51.039449,3.736551
401,TERUG,Vijfwindgatenstraat,51.044527,3.733705
401,TERUG,Zuid perron 7,51.047509,3.731604
405,HEEN,Zuid perron 7,51.047509,3.731604
405,HEEN,Vijfwindgatenstraat,51.044562,3.733537
405,HEEN,Sint-Lievenspoort (Zuidpark),51.04008,3.736166
